Date,Open,High,Low,Close,Volume,Adj Close
10/15/2001,99.849998,102.760002,99.849998,102,10204200,80.59415
10/12/2001,98.699997,101,98,100.839996,11501200,79.677586
10/11/2001,97.699997,99.400002,96.5,99.400002,11501600,78.53979
10/10/2001,95,97.300003,94.900002,97.25,10636900,76.840991
10/9/2001,98.5,98.5,96.760002,97.139999,7525300,76.754075
10/8/2001,98.029999,99,96.75,98.5,7093400,77.828664
10/5/2001,96.650002,98.449997,95.370003,98.019997,9708200,77.449395
10/4/2001,97.150002,98.879997,96.800003,97.309998,9785100,76.888397
10/3/2001,92.900002,97.620003,92.400002,96.949997,11117000,76.603947
10/2/2001,92.300003,93.900002,92.099998,93.769997,7221200,74.091305
10/1/2001,91.720001,93.480003,91.339996,92.709999,8676200,73.25376
9/28/2001,90.199997,92.709999,89.900002,91.720001,11077200,72.471524
9/27/2001,91.300003,91.5,87.489998,90,13172300,71.112485
9/26/2001,94.449997,94.449997,90.300003,91.300003,13783100,72.139668
9/25/2001,94.099998,96,93.410004,94.449997,12575100,74.6286
9/24/2001,91.800003,95.540001,91.800003,94.800003,11201800,74.905153
9/21/2001,90.599998,93.5,89.5,90.5,18364700,71.507554
9/20/2001,94.099998,95.75,92.849998,93.400002,15182900,73.798958
9/19/2001,96.400002,96.849998,92.449997,96,14883500,75.853317
9/18/2001,94,96.75,93.68,96.400002,12305000,76.169374
9/17/2001,93.900002,95.860001,92.550003,93.339996,15132800,73.751545
9/10/2001,96,97.400002,95.589996,96.470001,10311500,76.224683
9/7/2001,97.900002,98.150002,96,96.589996,10507000,76.319496
9/6/2001,100.68,100.68,97.650002,98,9043100,77.433595
9/5/2001,101.5,102.830002,99.610001,100.349998,11880700,79.290419
9/4/2001,100.150002,103.129997,99.290001,101.489998,9891800,80.191177
8/31/2001,101,101.360001,99.239998,99.949997,8126600,78.974363
8/30/2001,102.75,103.400002,98.860001,100.360001,15015500,79.298323
8/29/2001,105.75,105.900002,103.82,104.129997,4840300,82.277143
8/28/2001,106.900002,107.169998,104.870003,104.949997,5808100,82.925056
8/27/2001,106.989998,108.199997,106.639999,106.860001,4540900,84.434224
8/24/2001,103.949997,107.800003,103.410004,106.989998,7711900,84.53694
8/23/2001,104,104.699997,103,103,5474300,81.384288
8/22/2001,102.5,104.040001,101.760002,103.959999,8029000,82.142821
8/21/2001,103.849998,104.970001,101.400002,101.889999,6515900,80.507234
8/20/2001,104.68,105,102.800003,104.099998,5612700,82.25344
8/17/2001,105.489998,105.489998,103.900002,104.589996,7006200,82.640606
8/16/2001,104.199997,106.019997,103.660004,105.75,6215200,83.55717
8/15/2001,106.349998,106.589996,105.010002,105.010002,4712900,82.972469
8/14/2001,106.5,106.849998,105.400002,106.199997,5730200,83.91273
8/13/2001,105,106.639999,104.650002,105.860001,6024400,83.644086
8/10/2001,103.849998,104.949997,102.809998,104.949997,5254800,82.925056
8/9/2001,103.699997,104.540001,102.699997,104.080002,6763200,82.23764
8/8/2001,105,106.099998,104.099998,104.190002,6398000,82.324555
8/7/2001,105.800003,107.370003,105.260002,106.25,4029300,83.841621
8/6/2001,107.25,107.370003,105.790001,106.510002,4176800,84.046788
8/3/2001,107.800003,110.089996,107.099998,108.18,3704100,85.364579
8/2/2001,108.5,109.470001,107.209999,108.800003,5675100,85.853822
8/1/2001,105.349998,108.5,105.309998,107.059998,6036100,84.480788
7/31/2001,105.900002,107,105.150002,105.209999,5603000,83.020959
7/30/2001,104.900002,106.25,104.760002,105.849998,4030800,83.525981
7/27/2001,104.75,105.949997,104.110001,104.699997,4346500,82.618517
7/26/2001,104.75,106,102.93,106,8428700,83.644346
7/25/2001,104.5,105.699997,102.730003,104.889999,6247600,82.768448
7/24/2001,104.849998,106.150002,103.790001,104.510002,7299800,82.468593
7/23/2001,105.699997,106.949997,105.300003,105.849998,6315700,83.525981
7/20/2001,103.400002,105.699997,103.029999,105.699997,8991700,83.407615
7/19/2001,105.599998,106,103.099998,104,13644500,82.066151
7/18/2001,106.099998,107.599998,103.199997,104.279999,11670300,82.287098
7/17/2001,106.099998,108.580002,104.75,108.529999,8662400,85.640762
7/16/2001,108.529999,109.379997,107.279999,107.82,5330100,85.080504
7/13/2001,106.150002,109.300003,106.110001,108.529999,7841800,85.640762
7/12/2001,105.900002,107.800003,105.620003,107.25,8766400,84.630718
7/11/2001,101.599998,104.129997,101.559998,103.849998,8895400,81.947785
7/10/2001,104.730003,105.400002,101.599998,101.959999,10266600,80.456391
7/9/2001,106.5,106.949997,103.650002,104.720001,9312600,82.634302
7/6/2001,110.900002,110.900002,105.809998,106.5,11704600,84.038895
7/5/2001,112.599998,113.260002,111.790001,112.099998,4419000,88.457841
7/3/2001,114.099998,114.190002,112.760002,112.980003,3325800,89.15225
7/2/2001,113.5,115.400002,112.959999,114.349998,5913100,90.23331
6/29/2001,115.599998,116.650002,113,113.5,9477400,89.562578
6/28/2001,113.800003,116.949997,113.75,115.099998,8181000,90.825133
6/27/2001,113.099998,114.18,112.449997,113.519997,4814100,89.578358
6/26/2001,111.25,114.050003,111.099998,113.040001,7081900,89.199594
6/25/2001,113.75,114.900002,111.779999,112.650002,5675900,88.891847
6/22/2001,112.599998,114.43,112.5,112.870003,5607200,89.065449
6/21/2001,112.150002,114.699997,111.360001,112.599998,8155800,88.852389
6/20/2001,113.5,114.989998,111.760002,113.089996,8828300,89.239046
6/19/2001,116.260002,117.25,114.559998,114.839996,6152800,90.619966
6/18/2001,113.980003,115.440002,113.309998,114.269997,5182800,90.170181
6/15/2001,115.099998,115.449997,113.379997,113.599998,12470100,89.641487
6/14/2001,115.599998,116.080002,113.989998,115.75,7502500,91.338048
6/13/2001,117.25,118.470001,116.529999,116.540001,5703200,91.961436
6/12/2001,116.75,117.800003,115.550003,117.25,7301500,92.521694
6/11/2001,116.300003,118.139999,116.099998,117.360001,6542700,92.608496
6/8/2001,117.5,117.5,115.599998,116.099998,3099100,91.614231
6/7/2001,117,118.25,117,117.25,6423700,92.521694
6/6/2001,117.599998,119,116.5,117.5,9624200,92.718969
6/5/2001,113.639999,117.599998,113.559998,116.970001,6154400,92.300748
6/4/2001,113.25,114.75,112.849998,113.639999,3812200,89.673052
6/1/2001,112.5,113.599998,111.900002,112.889999,5138900,89.081228
5/31/2001,112.650002,113.860001,111.639999,111.800003,6724100,88.221115
5/30/2001,114,114.099998,112,112.650002,9598700,88.891847
5/29/2001,117.349998,117.589996,115.080002,115.269997,5818000,90.959279
5/25/2001,119.519997,119.900002,117.760002,117.800003,5629100,92.955701
5/24/2001,117.5,119.599998,117.5,119.599998,7726400,94.376073
5/23/2001,117.800003,118.949997,117.099998,117.400002,6402600,92.64006
5/22/2001,119.699997,119.699997,117.25,118.010002,6005300,93.12141
5/21/2001,117.949997,119.900002,117.550003,119.040001,8409400,93.93418
5/18/2001,115.07,117.68,114.900002,117.440002,6714900,92.671625
5/17/2001,115.800003,117.089996,115.050003,115.07,6887700,90.801461
5/16/2001,112.5,115.800003,112.199997,115.800003,7796700,91.377505
5/15/2001,113.5,114.150002,112.5,113.580002,5873400,89.625708
5/14/2001,111.199997,113.18,111,112.559998,5254800,88.820825
5/11/2001,113.75,114.150002,110.959999,111.809998,8390200,88.229002
5/10/2001,118.5,118.900002,115.199997,115.199997,7993900,90.904042
5/9/2001,116.199997,118.18,115.300003,116.980003,7680200,92.308641
5/8/2001,117.25,117.75,115.5,117.699997,7605800,92.876786
5/7/2001,116.199997,117.25,115,115.900002,6088600,91.345938
5/4/2001,112,115.860001,111.199997,115.860001,8681400,91.314412
5/3/2001,114.599998,115.099998,112.349998,113.699997,6578000,89.612017
5/2/2001,118.300003,118.949997,113.739998,115.400002,9706200,90.951866
5/1/2001,115.849998,118.650002,114.900002,118.510002,7790800,93.402996
4/30/2001,116.400002,118.050003,114.720001,115.139999,7357200,90.746947
4/27/2001,116.800003,116.900002,114.550003,116.199997,7390600,91.582378
4/26/2001,114.949997,116.699997,113.68,113.739998,7346100,89.643543
4/25/2001,112,114.849998,111.989998,114.849998,6858500,90.518384
4/24/2001,113.400002,114.75,112.300003,112.669998,8742000,88.800229
4/23/2001,114.010002,114.050003,111.68,112,8537500,88.272174
4/20/2001,114.349998,116.400002,113.75,114.830002,12759100,90.502624
4/19/2001,112,115.900002,110.449997,114.470001,25822400,90.218892
4/18/2001,103,110,102.300003,106.5,19814300,83.93738
4/17/2001,97,99.879997,97,99.699997,9957300,78.577995
4/16/2001,96.199997,99.889999,95.199997,96.75,9188500,76.252972
4/12/2001,96.400002,97.5,95.150002,96.199997,9390100,75.81949
4/11/2001,101.5,101.940002,95.800003,97.43,11498400,76.78891
4/10/2001,97,99.900002,96.559998,99.050003,10499400,78.065706
4/9/2001,98.5,98.739998,93.800003,96,9486600,75.661863
4/6/2001,98,100,96.400002,97.949997,13424200,77.198743
4/5/2001,95.800003,100,95.529999,98.209999,12506100,77.403662
4/4/2001,90.449997,94.050003,90.050003,92,13515600,72.509286
4/3/2001,94.599998,94.650002,90.099998,90.389999,13330000,71.240373
4/2/2001,97.449997,98.099998,93.580002,94.660004,8787000,74.605753
3/30/2001,96.5,97.559998,95.139999,96.18,9461300,75.80373
3/29/2001,94.459999,97.07,94.260002,95.040001,10553700,74.905245
3/28/2001,97.900002,98.449997,94.25,94.410004,11890500,74.408717
3/27/2001,94,100,93.970001,99.5,11851200,78.420369
3/26/2001,95.25,95.660004,93.75,95.400002,8581200,75.188978
3/23/2001,93.5,94.989998,90.290001,93.510002,12233600,73.699385
3/22/2001,89.120003,91,87.650002,89.099998,13328200,70.223666
3/21/2001,88.449997,91.599998,87.75,89.080002,11013000,70.207905
3/20/2001,91.599998,92.029999,88.099998,88.300003,10101100,69.593154
3/19/2001,91,92.800003,89.199997,92.599998,10235500,72.982171
3/16/2001,93.900002,93.900002,88.199997,90.099998,20029400,71.01181
3/15/2001,96,97.870003,95.169998,95.559998,8420000,75.315078
3/14/2001,95.400002,98.900002,93.339996,94.959999,14246600,74.842192
3/13/2001,95.099998,98.440002,94.199997,98.389999,12127900,77.545528
3/12/2001,97.900002,98.400002,95.019997,95.489998,14494800,75.259908
3/9/2001,105,105.010002,97.900002,99.290001,16688100,78.254859
3/8/2001,107.169998,107.339996,105.370003,106.470001,6793600,83.913736
3/7/2001,107.449997,108.25,105.660004,107.550003,7788900,84.764934
3/6/2001,106.25,108.400002,105.25,106,8120000,83.543307
3/5/2001,102.809998,105.599998,102.639999,104.910004,6743900,82.684233
3/2/2001,104,107.650002,100.940002,102.300003,14745500,80.627176
3/1/2001,99.300003,106.400002,97.5,106.050003,15102000,83.582717
2/28/2001,102.949997,103.540001,99.099998,99.900002,11933200,78.735628
2/27/2001,104.900002,106.870003,102.559998,102.589996,9787900,80.855732
2/26/2001,105.800003,105.800003,101.830002,105.300003,8344100,82.991609
2/23/2001,107.5,107.5,100.25,104,15276600,81.967019
2/22/2001,106.5,110.900002,103.379997,108.900002,11709000,85.828927
2/21/2001,109.550003,111.5,107.290001,107.510002,9156900,84.733407
2/20/2001,114.550003,115.599998,110.779999,111.5,6748300,87.878102
2/16/2001,114.550003,115.75,113.940002,115,7073000,90.636607
2/15/2001,116.800003,118.639999,116.379997,116.779999,8098700,92.039503
2/14/2001,113.75,116.169998,112.5,115.099998,7032900,90.71542
2/13/2001,114.150002,117.379997,113.07,113.75,7193200,89.651427
2/12/2001,110.550003,115.720001,110.300003,114.900002,6729300,90.557794
2/9/2001,114.029999,114.989998,111,112,6318800,88.272174
2/8/2001,116.910004,118.199997,114.029999,114.099998,8380800,89.927276
2/7/2001,113.400002,117.599998,112.669998,116.910004,9006900,92.141966
2/6/2001,112.230003,115.690002,111.199997,114.190002,7526400,89.895758
2/5/2001,109.400002,112.599998,109.300003,112.220001,5113700,88.34488
2/2/2001,112.75,113.989998,109.599998,110.269997,5428400,86.809744
2/1/2001,112.400002,114.339996,111.199997,114.050003,5580800,89.785543
1/31/2001,115.75,116.75,112,112,8314200,88.171684
1/30/2001,115,116.75,113.400002,116.610001,8242000,91.800894
1/29/2001,112.5,115.5,112.470001,114.980003,5125000,90.517684
1/26/2001,109.625,115.25,109.1875,114.1875,9095200,89.893787
1/25/2001,110.125,111.125,109.4375,110.75,4982100,87.187625
1/24/2001,109.0625,111.4375,108.9375,110.4375,6760900,86.941611
1/23/2001,109.5625,109.9375,107.625,109.0625,9826900,85.859146
1/22/2001,109.5,109.9375,108.1875,108.5625,9618500,85.465522
1/19/2001,107.5,113.9375,107.25,111.25,14762200,87.581249
1/18/2001,104.375,110,103.5,108.3125,25244900,85.26871
1/17/2001,95.375,97.75,94.3125,96.6875,9727000,76.116962
1/16/2001,93.75,94,91.8125,92.75,5671900,73.017176
1/12/2001,93.6875,96.4375,92.375,93.8125,6448000,73.853626
1/11/2001,92.9375,94.25,91.25,93.6875,9635000,73.75522
1/10/2001,92.5,94.9375,91.6875,93.4375,7656100,73.558408
1/9/2001,94.4375,95.75,91.4375,92.5625,7547100,72.869567
1/8/2001,93.5,93.9375,91.5625,93.5625,6064800,73.656814
1/5/2001,93.9375,94.6875,91,94,8043200,74.001235
1/4/2001,94.75,99.75,92.6875,93.1875,15420500,73.361597
1/3/2001,83.75,95,83.75,94.625,12769900,74.493264
1/2/2001,84.5,87.5,84.125,84.8125,8007200,66.768402
12/29/2000,86.9375,86.9375,84.25,85,6943700,66.91601
12/28/2000,83.5,88.1875,82.125,85.25,9798600,67.112822
12/27/2000,84.75,88.125,83.5625,84.6875,8245100,66.669996
12/26/2000,89,89.5625,84.25,84.8125,6052300,66.768402
12/22/2000,84.5,89.375,84.5,89,9514000,70.064999
12/21/2000,85.5,87.9375,80.0625,81.5625,12725500,64.209848
12/20/2000,85.875,88,84.8125,86,12579400,67.703258
12/19/2000,90.1875,94.4375,89.8125,90.125,7705300,70.950652
12/18/2000,88.375,90.5,88.375,90.5,7693800,71.24587
12/15/2000,90,90.6875,87.3125,87.8125,14254500,69.130143
12/14/2000,92,93.6875,91.8125,92.4375,6131400,72.771161
12/13/2000,94.875,96.625,90.6875,91.25,6992600,71.836305
12/12/2000,95.25,96.125,92.5,93.875,7913300,73.902829
12/11/2000,96.5,98.25,93.75,95,6185600,74.788482
12/8/2000,98,99,95.75,97,6140600,76.362977
12/7/2000,95.0625,95.9375,93.125,93.125,7922000,73.312394
12/6/2000,101.75,101.8125,94.8125,96.75,10096900,76.166165
12/5/2000,100.4375,104.75,99.625,103.375,7804200,81.381677
12/4/2000,96,99.1875,95.75,98.375,5566800,77.445441
12/1/2000,94.4375,99.3125,94.375,95.625,7525100,75.280512
11/30/2000,98,98,92.25,93.5,10651400,73.607611
11/29/2000,97.75,99.9375,96.6875,99.8125,5524600,78.577109
11/28/2000,98.75,100.75,97.375,97.875,4799100,77.051818
11/27/2000,100.4375,102,98.4375,98.4375,3866200,77.494644
11/24/2000,99.375,101.75,99.25,99.9375,2497500,78.675515
11/22/2000,98.5,100.8125,98.3125,98.5,5537100,77.543847
11/21/2000,103.25,104.375,98.5,98.5,7180700,77.543847
11/20/2000,101.5,103.25,100.875,103.25,7426600,81.283271
11/17/2000,98.3125,102.5,98.25,101.9375,7717400,80.25001
11/16/2000,99.25,99.6875,98.25,98.25,3739700,77.347036
11/15/2000,99.5,100.0625,97.625,99.375,4160300,78.232689
11/14/2000,99.25,99.875,98.5,99.5,5150900,78.331095
11/13/2000,91.8125,99.4375,91.625,97.4375,8684900,76.707397
11/10/2000,98,98.375,93,93,6807900,73.213988
11/9/2000,96.75,100,95.6875,99.4375,9047900,78.281892
11/8/2000,103.625,103.75,99.25,100,6990800,78.724718
11/7/2000,101.125,103.5,100.6875,102.3125,5420600,80.442879
11/6/2000,99.875,102.375,99.4375,100.3125,4448500,78.870386
11/3/2000,102.5,102.625,99.375,100.125,5848500,78.722964
11/2/2000,99,102.3125,98.5,101.9375,7445100,80.148037
11/1/2000,98.4375,99.875,97.25,98.5625,7466200,77.494454
10/31/2000,93.75,99.125,93.75,98.5,10902600,77.445313
10/30/2000,93.5,93.75,90.3125,93.3125,8084000,73.366658
10/27/2000,93,93.6875,91,93.6875,6431400,73.6615
10/26/2000,88,92.875,87.625,92.75,10135700,72.924394
10/25/2000,90.5,90.9375,86.9375,87.5625,14058500,68.845739
10/24/2000,93,94.375,90.1875,91.4375,8826200,71.892445
10/23/2000,94.75,95,91.0625,92.875,9338600,73.022675
10/20/2000,95.125,96.25,94.1875,94.75,9369200,74.496888
10/19/2000,98,98.5,92.6875,96.4375,17966900,75.823679
10/18/2000,96.75,99.125,90.25,95.4375,29777800,75.037432
10/17/2000,111.9375,113.875,108.5625,113,8882500,88.845892
10/16/2000,111.5,113.125,108.5625,111.125,7710400,87.37168
10/13/2000,104.1875,110.4375,104.1875,109.0625,9092600,85.750046
10/12/2000,114.25,114.375,103.125,103.125,9704900,81.081705
10/11/2000,111.875,112.9375,107.5,112,8775800,88.059646
10/10/2000,116.625,117.125,112.4375,114.875,5614200,90.320105
10/9/2000,115.9375,119.375,114.3125,117.9375,4898000,92.727986
10/6/2000,114,116.125,112.75,116,6108400,91.204633
10/5/2000,113.8125,114.5625,111.5625,113.1875,5547000,88.993314
10/4/2000,110.375,114.875,108.5625,114.375,11668900,89.926982
10/3/2000,118.875,119.375,110,110.5625,11744200,86.929416
10/2/2000,112.625,119.625,112.625,117.8125,8872200,92.629705
9/29/2000,115.5,116.9375,110.25,112.625,9594600,88.55105
9/28/2000,117.375,118.875,115,115.25,5309100,90.614948
9/27/2000,120.0625,120.3125,115.5,118,5948900,92.777127
9/26/2000,120,121.875,118.375,119.125,6217200,93.661654
9/25/2000,124.5,126.625,121,123,4291000,96.708361
9/22/2000,123,124.3125,121.3125,123.875,5930100,97.396327
9/21/2000,124.1875,126.6875,120,121.5,4302200,95.528991
9/20/2000,124.6875,126.5625,123.5,124.75,4623400,98.084293
9/19/2000,122.75,126.25,122.5625,124.9375,3341000,98.231714
9/18/2000,125.25,126,123.0625,123.25,3932800,96.904923
9/15/2000,126.8125,127.25,124.75,125,5481700,98.280855
9/14/2000,128,129.1875,126.3125,126.875,4425500,99.755067
9/13/2000,123.125,128.8125,122.75,127.6875,5473600,100.393893
9/12/2000,124.8125,126.875,124.0625,125,5001700,98.280855
9/11/2000,127.875,128.25,123.625,124.5,7617700,97.887731
9/8/2000,132.5,132.9375,129.375,129.5,4993700,101.818965
9/7/2000,131.875,134.5,131.875,133.375,4622800,104.865672
9/6/2000,130.875,134.875,130.375,131.4375,6473000,103.342319
9/5/2000,132.8125,133.3125,130.8125,131.1875,4112100,103.145757
9/1/2000,133.0625,134.9375,132.625,133.625,5776300,105.062233
8/31/2000,131.875,134.1875,131.625,132.015625,5469500,103.796867
8/30/2000,130.75,131.5,129.5625,130.3125,4928800,102.457791
8/29/2000,131.5,134.25,131,132.875,6040000,104.472548
8/28/2000,129.875,133.1875,129.75,131.5,8536600,103.391459
8/25/2000,124.3125,129.875,124.25,129,8279000,101.425842
8/24/2000,123,125.4375,122.6875,124.8125,5988300,98.133433
8/23/2000,120.3125,123.75,119.875,123.25,4251200,96.904923
8/22/2000,121.1875,122.1875,121,121.375,2769400,95.43071
8/21/2000,121.0625,122.1875,120.0625,121.4375,3234200,95.47985
8/18/2000,122.375,123.375,120.125,120.4375,4127500,94.693603
8/17/2000,119.75,122.8125,119.5,122.5,4338400,96.315237
8/16/2000,121.0625,122.9375,119.5,122.375,5946000,96.216957
8/15/2000,122.0625,122.625,120.75,122,4378100,95.922114
8/14/2000,120,123.6875,119.3125,123.25,4949400,96.904923
8/11/2000,119.75,121.8125,119.1875,120.625,6142400,94.841025
8/10/2000,118.75,120.25,117.875,119.75,5484100,94.153059
8/9/2000,119,120.8125,118.75,118.75,6585400,93.366812
8/8/2000,115.6875,119.625,115.5625,118.875,5736700,93.465093
8/7/2000,116.625,119,115.8125,116.3125,5910700,91.348125
8/4/2000,116,116.5,114.3125,115.875,4460500,91.004527
8/3/2000,113,116.5,112.3125,116,5567400,91.102698
8/2/2000,111,114.875,110.75,114.25,5877900,89.728304
8/1/2000,112,112.4375,110.25,110.5,2996500,86.783173
7/31/2000,110.5,113.6875,110.0625,112.25,5113500,88.157568
7/28/2000,111.125,112.5,108.875,111.8125,5355600,87.813969
7/27/2000,109.875,111.5,109.3125,110.3125,4047400,86.635917
7/26/2000,111,112.375,108.875,109.875,6670400,86.292318
7/25/2000,113.25,113.375,110.25,112,5566900,87.961226
7/24/2000,114.125,115.625,111.625,112.5,6814400,88.35391
7/21/2000,117,117,113.75,114.75,8966400,90.120988
7/20/2000,112,117.8125,111.75,117.25,23048400,92.084408
7/19/2000,102.375,109.5,101,108.75,7781400,85.408779
7/18/2000,104.125,104.8125,102.625,103.3125,6452700,81.13834
7/17/2000,104.4375,107.875,104.1875,105.5,6632700,82.856333
7/14/2000,103.75,104.875,103.125,103.9375,4020000,81.629195
7/13/2000,105.4375,105.9375,102,104,5669700,81.678281
7/12/2000,103.1875,105.875,102.625,104.625,5550500,82.169136
7/11/2000,103.25,104,101,102,5619800,80.107545
7/10/2000,104.6875,104.9375,102.875,103.3125,4212200,81.13834
7/7/2000,102.6875,105.0625,101.625,105.0625,9031700,82.512734
7/6/2000,105,105.125,100,101.25,12932700,79.518519
7/5/2000,105.625,105.625,101.125,105,14339600,82.463649
7/3/2000,108.75,109.875,108.3125,109.5,2304400,85.997805
6/30/2000,112.6875,113.1875,108.625,109.5625,8612600,86.046891
6/29/2000,111.75,114.375,110.0625,114,7688500,89.531962
6/28/2000,110,115.1875,109.875,113.78125,6436600,89.360162
6/27/2000,111.625,112.8125,108.75,109.75,6607900,86.194147
6/26/2000,113,115.75,112.875,114.40625,3625900,89.851017
6/23/2000,113.5,113.625,110.8125,111.875,3360900,87.863054
6/22/2000,114.125,114.3125,111.25,111.8125,4853100,87.813969
6/21/2000,115.5625,115.9375,113.5,114.5,6487000,89.924646
6/20/2000,120,120.6875,115.375,116.375,7103800,91.397211
6/19/2000,113.5,120.375,113.25,120.375,6059200,94.538683
6/16/2000,116.3125,117.6875,113.25,113.25,8046200,88.942936
6/15/2000,116,119,115.875,116.8125,5386300,91.740809
6/14/2000,118.875,120,115.5,116,5282600,91.102698
6/13/2000,118.875,119.9375,116.75,119.3125,4008600,93.70423
6/12/2000,119.125,120.4375,118.84375,118.84375,3640300,93.336088
6/9/2000,119.875,120.75,118.875,119.6875,4739100,93.998743
6/8/2000,119.375,122.3125,117.5,119.75,9325600,94.047828
6/7/2000,112.5,121.75,111.5,121,11115500,95.029538
6/6/2000,112.25,114.625,111.25,112.375,5369400,88.255739
6/5/2000,108.4375,114.1875,108.4375,112.8125,7281400,88.599337
6/2/2000,109,109.75,107.625,108.8125,5473300,85.457865
6/1/2000,107.5625,108.9375,105.5,106,5712500,83.249017
5/31/2000,110.5,110.75,107.1875,107.3125,3732500,84.279813
5/30/2000,107.75,111,107.6875,110.9375,3617500,87.126772
5/26/2000,105.5,107.1875,104.5625,106.9375,4296900,83.9853
5/25/2000,110.5,112.25,106.375,106.5,5967600,83.641701
5/24/2000,106.5,110,104.1875,109.625,8184200,86.095976
5/23/2000,109,110,107.125,107.375,5978900,84.328898
5/22/2000,106,109.25,103.4375,109.25,6769400,85.801463
5/19/2000,106.0625,107.5,105,106.4375,6419200,83.592616
5/18/2000,106.125,107.3125,104.6875,106.0625,4577200,83.298103
5/17/2000,107.5,108.875,106.125,107.875,5524500,84.721582
5/16/2000,105.125,109.25,105,109,7265800,85.605121
5/15/2000,104,104.875,102,104.1875,5907800,81.825537
5/12/2000,103.75,105.75,103.25,104.4375,5599700,82.021879
5/11/2000,104,107.5,103.1875,104.4375,8106200,82.021879
5/10/2000,105.5,105.6875,102.0625,103,10012700,80.892913
5/9/2000,110.5,110.625,108.25,109,4864900,85.605121
5/8/2000,108.0625,110.375,107.625,109.75,4826900,86.194147
5/5/2000,106.625,109.625,106.5,107.875,4695100,84.619483
5/4/2000,109.125,109.1875,107.1875,107.625,3631300,84.423377
5/3/2000,110.5,111.125,106.5625,108.125,5543800,84.815588
5/2/2000,111,113.625,110.6875,111.375,4085000,87.364958
5/1/2000,112.5,113.1875,110.4375,112,4196100,87.855222
4/28/2000,112,112.6875,110.125,111.5,4888600,87.463011
4/27/2000,109.5,113.125,108.6875,110.625,6317500,86.776642
4/26/2000,112.5,113.9375,109,110.5,6182800,86.678589
4/25/2000,106.5,113,106.4375,112.5,9576400,88.247433
4/24/2000,102,107.1875,101.25,106.5,8523100,83.540903
4/20/2000,105,105.25,102.0625,104,10633300,81.579849
4/19/2000,109.75,109.75,102.8125,105,14674500,82.36427
4/18/2000,112.25,115.125,110.0625,111.5,8205500,87.463011
4/17/2000,103.875,112.25,103.3125,111.875,9969500,87.757169
4/14/2000,109.8125,112.75,102.875,105,11782000,82.36427
4/13/2000,112.5,114.3125,110,110.625,8236400,86.776642
4/12/2000,119.625,119.625,111.6875,113.75,8885200,89.22796
4/11/2000,121.625,121.625,117.8125,119.375,7738700,93.640331
4/10/2000,124.75,125.375,121.5625,122.125,5507300,95.797491
4/7/2000,123.5,125.6875,121.5,123.125,5380300,96.581912
4/6/2000,123.5,128,122.625,122.75,8887400,96.287754
4/5/2000,120.5,125.75,119.75,125,8693500,98.052703
4/4/2000,121.5,126.9375,115.0625,121.1875,16667200,95.062095
4/3/2000,120,122.375,119.4375,122,7715600,95.699438
3/31/2000,122.625,123.75,117.0625,118.375,8015200,92.85591
3/30/2000,118.875,123,118.6875,122.75,9158000,96.287754
3/29/2000,122.3125,122.4375,118.5,119,7312300,93.346173
3/28/2000,125.75,127,122.0625,122.5,8149600,96.091649
3/27/2000,125,128.25,124.625,126.875,11862900,99.523493
3/24/2000,115.375,122.25,115.0625,120.625,12125600,94.620858
3/23/2000,115.875,115.875,111.625,115.25,6492400,90.404592
3/22/2000,114.5,115.375,113.875,114.25,6137800,89.62017
3/21/2000,112.8125,114.6875,111.9375,113.5,6771600,89.031854
3/20/2000,110,113.375,109.9375,112.75,6563500,88.443538
3/17/2000,108.25,111.6875,107.6875,110,8857300,86.286379
3/16/2000,109,109.8125,107.875,109,6622500,85.501957
3/15/2000,107.5,108.25,106.125,107,5665900,83.933114
3/14/2000,107.75,110,107.375,108.625,7973700,85.207799
3/13/2000,104,109,102.5,107.6875,7871000,84.472404
3/10/2000,107.625,109,105,105.25,7093200,82.560376
3/9/2000,106.5,108,104.125,108,6334100,84.717535
3/8/2000,103,106.875,102.75,106.25,8376400,83.344797
3/7/2000,106,107,101.6875,103,10035100,80.795427
3/6/2000,109.9375,111,101,103.0625,10747400,80.844453
3/3/2000,107.25,110,106.0625,108,10162800,84.717535
3/2/2000,100.5,105.4375,99.5,103.125,11192900,80.89348
3/1/2000,102,105.5,100.0625,100.25,10807800,78.638268
2/29/2000,105.5625,105.5625,100.9375,102.75,10484900,80.599322
2/28/2000,104.625,106.5,103.9375,104.5,8479900,81.97206
2/25/2000,109.875,109.875,104.9375,108,10312200,84.717535
2/24/2000,108.8125,111,108.1875,110.5,9112000,86.678589
2/23/2000,110.5,110.5,108.5,108.75,7435300,85.305851
2/22/2000,112,113.4375,108.75,111,7654800,87.0708
2/18/2000,115.25,115.9375,111.5,112.5,7673400,88.247433
2/17/2000,116.5,118.875,115.75,116.75,5237500,91.581224
2/16/2000,116.5,117.3125,115.25,115.75,3966900,90.796803
2/15/2000,115.875,117.4375,113.875,117.125,5177500,91.875383
2/14/2000,116,116.375,114.5,116.0625,4544000,91.041935
2/11/2000,119.0625,119.4375,114.5625,115.375,5749400,90.502645
2/10/2000,117.6875,119.125,116.875,119.125,4446600,93.444226
2/9/2000,119,119.75,117,117.375,5374700,92.071488
2/8/2000,116.9375,119,116.1875,118.8125,5464300,93.199094
2/7/2000,116,116.875,113.125,114.125,5779500,89.427993
